id_perso,nom_personnage,id_livre
21159,Mickey Mouse (Disney's),1537833
21160,John Gaunt,3767279
21161,Philippa Gaunt,3767279
21162,Jack Hunter,59845
21163,Madeleine Hunter,59845
21164,Bill Alexander,59845
21165,Sue Dalston,15824878
21166,Matilda Enderby,15824878
21167,Eddie,6116588
21168,Naomi,6116588
21169,Katie Minnamino,6116588
21170,Avril Stanton,6116588
21171,Nathaniel Carrington,6116588
21172,Hoppy(Edward) Stanton,6116588
21173,Chooka,6116588
21174,Les Senior Carrington,6116588
21175,Les Junior Carrington,6116588
21176,Marilyn Carrington/nee Pearson.,6116588
21177,Chase Johnson,13599596
21178,Shelley Bradley,13599596
21179,BÃ³napÃ¡rt Ã CÃºnasa,59641
21180,Asole,1544564
21181,Alexander Grey,1544564
21182,Longren,1544564
21183,Manners,1544564
21184,"Cassidy ""Cassie"" Black",84786
21185,Jack Karch,84786
21186,Vincent Grimaldi,84786
21187,Leo Renfro,84786
21188,Eliza Sellman,7111552
21189,Cooper Marriatti,7111552
21190,Arleth Blancia Desmares,11452342
21191,Aldebaran Celbalrai,11452342
21192,Diana,12429
21193,Princess of Wales,12429
21194,Joe Kowalski,8417155
21195,Keri Daniels,8417155
21196,Kevin Kowalski,8417155
21197,Adolf Hitler,853201
21198,Albert Speer,853201
21199,"Julianne ""Jules"" Montgomery",16090636
21200,Nate McKenna,16090636
21201,Geldof Peters,16045203
21202,Lesley McBrien,16045203
21203,Terry Borders,16045203
21204,Jesse Stone,297486
21205,Molly Crane,297486
21206,Jennifer Stone,297486
21207,Luther 'Suitcase' Simpson,297486
21208,Eleanor 'Billie' Bishop,297486
21209,Dr. Dix,297486
21210,Norman Shaw,297486
21211,Alan Garner,297486
21212,Arthur Angstrom,297486
21213,Kate O'Malley,285011
21214,Dave Richman,285011
21215,Laura Ingalls Wilder,129793
21216,Rose Wilder Lane,129793
21217,Almanzo Wilder,129793
21218,à¦à¦¿à¦¶à§à¦° à¦ªà¦¾à¦¶à¦¾,17999265
21219,à¦®à§à¦¸à¦¾ à¦à¦®à¦¾à¦¨,17999265
21220,à¦°à¦¬à¦¿à¦¨ à¦®à¦¿à¦²à¦«à§à¦°à§à¦¡,17999265
21221,Zack Travis,343549
21222,Olivia St. Martin,343549
21223,Gin Blanco,11557982
21224,Finnegan Lane,11557982
21225,Donovan Caine,11557982
21226,Owen Grayson,11557982
21227,Bria Coolidge,11557982
21228,Eleanor of Aquitaine,1369468
21229,Henry II of England,1369468
21230,Jill MacSweeney,10757806
21231,Mandy Kalinowski,10757806
21232,Adam Cassidy,136989
21233,Dan Wheeler,8262403
21234,Evan Kaminski,8262403
21235,Jeff Stevens (Dark Horse),8262403
21236,Lev Calder,15734070
21237,"Chowilawu ""Wil""",15734070
21238,Nanami Momozono,8230409
21239,Tomoe,8230409
21240,Ra's al Ghul,107023
21241,Slade Wilson,107023
21242,Jason Todd,107023
21243,Talia al Ghul,107023
21244,Roman Sionis,107023
21245,Werner Vertigo,107023
21246,Bruce Wayne,107023
21247,Joker,107023
21248,Katie Lightfoot,12035966
21249,Helene de Laurant,4893543
21250,Earl of Gunthar,4893543
21251,Clothilde de Merval,4893543
21252,Triston de Brielle,4893543
21253,Etienne de Brielle,4893543
21254,Dante Raintree,189288
21255,Lorna Clay,189288
21256,Wulfson de Trevelyn,18459685
21257,Lady Tarian,18459685
21258,Juliet Capulet,5809786
21259,Piers,5809786
21260,Gwyneth,5809786
21261,Dimitri Kallinikos,5809786
21262,Delia,5809786
21263,Wolfgang,5809786
21264,Petronella,5809786
21265,Nathan Kohn,13572601
21266,Isaac Wolf,13572601
21267,Frederica Potter,91688
21268,Kat Donovan,18114060
21269,Joseph Torrence,311716
21270,Albert Lapointe,311716
21271,Auguste Point,311716
21272,Henriette Point,311716
21273,Anne-Marie Point,311716
21274,Blanche Lamotte,311716
21275,Jacques Fleury,311716
21276,Hector Tabard,311716
21277,Joseph Mascoulin,311716
21278,Jules Piquemal,311716
21279,EugÃ¨ne BenoÃ®t,311716
21280,Alain Courmont,311716
21281,Arthur Nicoud,311716
21282,Julien Chabot,311716
21283,RenÃ© Falk,311716
21284,Madame Gaudry,311716
21285,Bob Gaudry,311716
21286,Madame Calame,311716
21287,Jules Maigret,311716
21288,Louise Maigret,311716
21289,Albert Janvier,311716
21290,AndrÃ© Lucas,311716
21291,Kendall Deaton,323289
21292,Matthew Burnwood,323289
21293,Gibb Burnwood,323289
21294,Ricki Sue Robb,323289
21295,Jim Pepperdyne,323289
21296,John McGrath,323289
21297,Aria Montgomery,12152785
21298,Emily Fields,12152785
21299,Hanna Marin,12152785
21300,Spencer Hastings,12152785
21301,Melissa Hastings,12152785
21302,Tom Marin,12152785
21303,Isabel Randall,12152785
21304,Kate Randall,12152785
21305,Lucas Beattie,12152785
21306,Brooke Rumson,12152785
21307,Cassie Buckley,12152785
21308,Lola Alvarez,12152785
21309,Sophie Chen,12152785
21310,Heather Murtaugh,12152785
21311,Hallbjorn Gunterson,12152785
21312,Lucy-Ann Trent,735718
21313,Jack Trent,735718
21314,Philip Mannering,735718
21315,Dinah Mannering,735718
21316,Ewan (Black Foot clan),16050185
21317,Violet 'The Heartsong',16050185
21318,'fairy godmother' Danika,16050185
21319,J.K. Rowling,13543188
21320,Brayden Clare,15825602
21321,Jenner Parrish,15825602
21322,David Davenport,15825602
21323,Ruth Galloway,6688087
21324,Harry Nelson,6688087
21325,Ganta 'Woodpecker' Igarashi,6606855
21326,Shiro 'Wretched Egg',6606855
21327,Desdemona Carlisle,1208792
21328,Harry Braxton,1208792
21329,Ben Hope,3308527
21330,Dee Laytner,1019924
21331,"Randy ""Ryo"" Maclean",1019924
21332,Drake Staglinao,25005778
21333,Molly Woods,25005778
21334,Sana Kurata,500463
21335,Akito Hayama,500463
21336,Rei Sagami,500463
21337,Matt Cowart,2395555
21338,Carmen Bianchi,13052893
21339,Jeremy King,13052893
21340,Malory Price,114127
21341,Michael Flynn Hennessy,114127
21342,Dana Steele,114127
21343,Jordan Hawke,114127
21344,Zoe McCourt,114127
21345,"Bradley ""Brad"" Charles Vane IV",114127
21346,Sheev Palpatine,2919938
21347,Mace Windu,2919938
21348,R2-D2,2919938
21349,Ahsoka Tano,2919938
21350,Jabba Desilijic Tiure,2919938
21351,Jango Fett,2919938
21352,Asajj Ventress,2919938
21353,PadmÃ© Amidala,2919938
21354,Obi-Wan Kenobi,2919938
21355,Dooku,2919938
21356,Anakin Skywalker,2919938
21357,Yoda,2919938
21358,Cody (CC-2224),2919938
21359,Plo Koon,2919938
21360,Wullf Yularen,2919938
21361,Luminara Unduli,2919938
21362,plus those whose lives intertwined with theirs (James Taylor,2319322
21363,David Crosby,2319322
21364,Odetta,2319322
21365,Graham Nash,2319322
21366,etc. plus others not in the music field--Jaqueline Kennedy Onassis,2319322
21367,Amos McGee,7268995
21368,Adam Livingstone,402191
21369,Grace Winter,12888599
21370,John Hardie,12888599
21371,Mrs Grant,12888599
21372,Henry Huggins,244422
21373,Ribsy,244422
21374,Alex Jacobi,27307561
21375,Ella,27307561
21376,Ryiah,27307561
21377,Prince Darren,27307561
21378,Toby Jug,7074468
21379,Joanne Walker,9300749
21380,Sean Courtney,37622
21381,Manfred De La Rey,37622
21382,Shasa Courteney,37622
21383,Centaine Courteney,37622
21384,Tara Courteney,37622
21385,Danny Saunders,11168547
21386,Gracie Flowers,11168547
21387,Ken Bradbury,11168547
21388,Peter Morrow,352921
21389,Jean Guy Beauvoir,352921
21390,Clara Morrow,352921
21391,Gabriel Dubeau,352921
21392,Olivier BrulÃ©,352921
21393,Ruth Zardo,352921
21394,Myrna Landers,352921
21395,Yvette Nichol,352921
21396,Dr. Sharon Harris,352921
21397,Isabelle Lacoste,352921
21398,CC de Poitiers,352921
21399,Richard Lyon,352921
21400,Crie,352921
21401,Saul Petrov,352921
21402,Emile Longpre,352921
21403,Kaye Thompson,352921
21404,Beatrice Mayer,352921
21405,Eleanor Allaire,352921
21406,Billy Williams,352921
21407,Robert Lemieux,352921
21408,Chief Inspector Gamache,352921
21409,Roy Grace,17286844
21410,Anna I. Harris,25144208
21411,Luca Kroft,25144208
21412,Lady Kiera Darby,26177709
21413,Sebastian Gage,26177709
21414,Callypso (Callie) Lillis,32731881
21415,Desmond Flynn,32731881
21416,Princess Aurora,17256087
21417,Hirohito,93959
21418,Max Rupert,25614426
21419,Alexander Rupert,25614426
21420,Drago Basta,25614426
21421,ArsÃ¨ne Lupin,141213
21422,Nathaniel Knox,29595986
21423,Phoebe West,29595986
21424,Eleanor,19367070
21425,Jessamin Olea,19367070
21426,Lord Finley Ackerly,19367070
21427,Sir Bird,19367070
21428,Lord Downpike,19367070
21429,Gwen Harrison,40797873
21430,Neil MacBain,40797873
21431,Kate Reed,8970727
21432,Ø£ÙÙØ³Ø©,5948932
21433,Ø±Ø¬Ø¨,5948932
21434,Ø­Ø§Ù Ø¯,5948932
21435,Dick Grayson,13227874
21436,Helena Bertinelli,13227874
21437,Kate Kane,13227874
21438,Black Canary,13227874
21439,Tim Drake,13227874
21440,Bette Kane,13227874
21441,Damian Wayne,13227874
21442,James Gordon,13227874
21443,Maggie Sawyer,13227874
21444,Selina Kyle,13227874
21445,Michael Lane,13227874
21446,Mr. Bones (DC),13227874
21447,Weeping Woman,13227874
21448,Jake Kane,13227874
21449,Cameron Chase,13227874
21450,Barbara Gordon,13227874
21451,Bruce Wayne,13227874
21452,Anne Boleyn,13632485
21453,Catherine of Aragon,13632485
21454,Jane Seymour,13632485
21455,Henry VIII of England,13632485
21456,Joachim von Ribbentrop,35056823
21457,Neville Chamberlain,35056823
21458,Kurt von Schuschnigg,35056823
21459,Adolf Hitler,35056823
21460,Winston Churchill,35056823
21461,Wilhelm Miklas,35056823
21462,Josef Breuer,24579891
21463,Lilie,24579891
21464,Benjamin,24579891
21465,Gudrun,24579891
21466,Krysta,24579891
21467,Casey Buckhorn,7635629
21468,Theron,7635629
21469,Princess Isadora of the Argolea,7635629
21470,Nancy Harmon,1087601
21471,Rielle Dardenne,43062295
21472,Eliana Ferracora,43062295
21473,Joseph Schwartz,41820
21474,Jean-Baptiste Grenouille,46253235
21475,Giuseppe Baldini,46253235
21476,Madame Gaillard,46253235
21477,Jeanne Bussie,46253235
21478,Father Terrier,46253235
21479,Grimal,46253235
21480,The Plum Girl,46253235
21481,ChÃ©nier,46253235
21482,Marquis de Taillade-Espinasse,46253235
21483,Madame Arnulfi,46253235
21484,Dominique Druot,46253235
21485,Antoine Richis,46253235
21486,Laure Richis,46253235
21487,Daniel and Susan Isaacson,411761
21488,Snark,296866
21489,Kerra McConnell,420324
21490,Brock McConnell,420324
21491,Mariska,43886
21492,Abby,43886
21493,Zeddicus Zu'l Zorander,43886
21494,Jana,43886
21495,Delora,43886
21496,Mother Confessor,43886
21497,Panis Rahl,43886
21498,Anargo,43886
21499,Helsa,43886
21500,Erilyn,43886
21501,Thomas (Terry Goodkind),43886
21502,Fritz Perlmutter,14460
21503,Kitty Norville,14460
21504,Ahmed,14460
21505,Luis,14460
21506,Cormac Bennett,14460
21507,Ben O'Farrell,14460
21508,Jeffrey Miles,14460
21509,Leostrada,14460
21510,Ozzie,14460
21511,Alette,14460
21512,Joseph Duke,14460
21513,Dr. Paul Flemming,14460
21514,Cheryl Norville,14460
21515,Roger Stockton,14460
21516,Eve Dallas,268598
21517,Roarke,268598
21518,Delia Peabody,268598
21519,Ryan Feeney,268598
21520,Charlotte Mira,268598
21521,Ian McNab,268598
21522,Commander Jack Whitney,268598
21523,Mavis Freestone,268598
21524,Nadine Furst,268598
21525,Lawrence Charles Summerset,268598
21526,Leonardo (designer),268598
21527,Charles Monroe,268598
21528,Trina (beauty consultant),268598
21529,Fionn mac Cumhaill,531042
21530,Oisin,531042
21531,Hap Collins,219727
21532,Marvin Hanson,219727
21533,Leonard Pine,219727
21534,Charlie Blank,219727
21535,Jim Bob Luke,219727
21536,Brett Sawyer,219727
21537,Georgios Grivas,214948
21538,John Lehmann,214948
21539,Makarios III,214948
21540,Patrick Leigh Fermor,214948
21541,Gerald Durrell,214948
21542,Lawrence Durrell,214948
21543,John Harding,214948
21544,1st Baron Harding of Petherton,214948
21545,Austen Harrison,214948
21546,Claude-Marie Vincendon,214948
21547,Rose Macaulay,214948
21548,Sir Robert Armitage,214948
21549,Alan Lennox-Boyd,214948
21550,Sir Harry Luke,214948
21551,Jordan Tavistock,1249643
21552,Beryl Tavistock,1249643
21553,Richard Wolf,1249643
21554,Hugh Tavistock,1249643
21555,Claude Daumier,1249643
21556,Samantha Owen,1670616
21557,Landon Reed,1670616
21558,Risa Koizumi,1927112
21559,Atsushi Otani,1927112
21560,Simon Holt,682982
21561,"Madeline ""Bunny"" Dare",682982
21562,Dean Bauer,682982
21563,Dot Bauer,682982
21564,Cal Bauer,682982
21565,"Scott ""Wimpy"" Bauer",682982
21566,Lapthorne Townsend,682982
21567,Ellis Clark,682982
21568,Binty Townsend,682982
21569,Kit Townsend,682982
21570,Wilt,682982
21571,Kenny Doukatelis,682982
21572,Weasel,682982
21573,Izzy Fleischmann,682982
21574,Farmer Johnston,682982
21575,Jack Schneider,682982
21576,Archie Sembles,682982
21577,Bonwit,682982
21578,Vomit Girl,682982
21579,Egon,682982
21580,Grant Franklin,682982
21581,Officer Sully,682982
21582,Fritz Huber,682982
21583,Myron Bolitar,372384
21584,Esperanza Diaz,372384
21585,"Windsor ""Win"" Horne Lockwood",372384
21586,III,372384
21587,Bernard Walsh,235915
21588,Castor,5071514
21589,Teito Klein,5071514
21590,Frau,5071514
21591,Labrador,5071514
21592,Mikage Celestine,5071514
21593,Ayanami,5071514
21594,Hakuren Oak,5071514
21595,Ichigo Kurosaki,271266
21596,Orihime Inoue,271266
21597,Chad Yasutora,271266
21598,Rukia Kuchiki,271266
21599,UryÃ» Ishida,271266
21600,Kisuke Urahara,271266
21601,Tessai Tsukabishi,271266
21602,Jinta Hanakari,271266
21603,Tatsuki Arisawa,271266
21604,Chizuru HonshÅ,271266
21605,Keigo Asano,271266
21606,Mizuiro Kojima,271266
21607,Karin Kurosaki,271266
21608,Ururu Tsumugiya,271266
21609,Michiru Ogawa,271266
21610,Gitano Shigeo,271266
21611,Numb Chandelier,271266
21612,Ayame,271266
21613,Shun'Å,271266
21614,Baigon,271266
21615,Hinagiku,271266
21616,Lily,271266
21617,Tsubaki,271266
21618,Bulbous G,271266
21619,Pawel,6272298
21620,Jason Roberts,66089
21621,Emma Holden,66089
21622,Rachel Honeybourne (Beauty),175245
21623,Angel,175245
21624,Charlie Parker,175245
21625,Louis,175245
21626,Brightwell,175245
21627,Jonas Wyatt,6177493
21628,Rachel Broen,6177493
21629,Junie B. Jones,586322
21630,Kyra Marie Beckwith,6391683
21631,Reyes (Skin Game),6391683
21632,Antimony Carver,2915026
21633,Kat Donlan,2915026
21634,Zimmy,2915026
21635,Gamma,2915026
21636,Reynardine,2915026
21637,Nigel Murray,226073
21638,Gisele DeVeau,226073
21639,Elizabeth Coyote,179392
21640,Asa MacIntyre,179392
21641,Crispin Mobey,482021
21642,Felix Harrowgate,219811
21643,Mildmay the Fox,219811
21644,Johnny,6329335
21645,Persephone Alcmedi,6329335
21646,Demeter Alcmedi,6329335
21647,Beverley Kordell,6329335
21648,Menessos,6329335
21649,George W. Bush,160852
21650,Clint Barton,160852
21651,Thor (Marvel),160852
21652,Janet van Dyne,160852
21653,Steve Rogers,160852
21654,Bruce Banner,160852
21655,Hank Pym,160852
21656,Natasha Romanoff,160852
21657,Pietro Maximoff,160852
21658,Tony Stark,160852
21659,Nick Fury,160852
21660,Wanda Maximoff,160852
21661,Malcolm Reynolds,133765
21662,River Tam,133765
21663,Simon Tam,133765
21664,Inara Serra,133765
21665,Hoban Washburn,133765
21666,Zoe Wahsburn,133765
21667,Kaylee Fry,133765
21668,Jayne Cobb,133765
21669,Shepherd Book,133765
21670,Armond Wulf,39624
21671,Rosalind Rutherford,39624
21672,Tsarevich Alexei Nikolaevich of Russia,972476
21673,Ichigo Kurosaki,2882
21674,Orihime Inoue,2882
21675,Chad Yasutora,2882
21676,Byakuya Kuchiki,2882
21677,Yoruichi ShihÃ´in,2882
21678,Rangiku Matsumoto,2882
21679,Izuru Kira,2882
21680,Momo Hinamori,2882
21681,Renji Abarai,2882
21682,Rukia Kuchiki,2882
21683,Mayuri Kurotsuchi,2882
21684,UryÃ» Ishida,2882
21685,Ganju Shiba,2882
21686,Kisuke Urahara,2882
21687,Ikkaku Madarame,2882
21688,Tetsuzaemon Iba,2882
21689,Yachiru Kusajishi,2882
21690,Kenpachi Zaraki,2882
21691,Yumichika Ayasegawa,2882
21692,ShÅ«hei Hisagi,2882
21693,Tessai Tsukabishi,2882
21694,Jinta Hanakari,2882
21695,Ururu Tsumugiya,2882
21696,Tsubaki,2882
21697,JirÅbÅ Ikkanzaka,2882
21698,Nemu Kurotsuchi,2882
21699,HanatarÃ´ Yamada,2882
21700,Yasochika Iemura,2882
21701,Delilah D'Artigo,1704159
21702,Menolly D'Artigo,1704159
21703,Camille D'Artigo,1704159
